dg_id,dg_name_x,dg_state,SideEffect-ID,Freq-No,SideEffect,indication-ID,indication_name,Unique_Drugs_Count
DB00722,Lisinopril,solid,C0151517,0.024,Atrioventricular block complete,C0855389,Renin decreased,1.0
DB00722,Lisinopril,solid,C0151517,0.024,Atrioventricular block complete,C0857121,Hypertensive (finding),1.0
DB00722,Lisinopril,solid,C0151517,0.024,Atrioventricular block complete,C0858237,Aldosterone low,1.0
DB00722,Lisinopril,solid,C0151517,0.024,Atrioventricular block complete,C1328539,Reflex tachycardia,1.0
DB00722,Lisinopril,solid,C0151517,0.024,Atrioventricular block complete,C1565489,Renal Insufficiency,2.0
DB00722,Lisinopril,solid,C0151517,0.024,Atrioventricular block complete,C1956346,Coronary Artery Disease,1.0
DB00722,Lisinopril,solid,C0151517,0.025,Atrioventricular block complete,C0002962,Angina Pectoris,1.0
DB00722,Lisinopril,solid,C0151517,0.025,Atrioventricular block complete,C0002994,Angioedema,1.0
DB00722,Lisinopril,solid,C0151517,0.025,Atrioventricular block complete,C0010200,Coughing,1.0
DB00722,Lisinopril,solid,C0151517,0.025,Atrioventricular block complete,C0011849,Diabetes Mellitus,1.0
DB00722,Lisinopril,solid,C0151517,0.025,Atrioventricular block complete,C0011881,Diabetic Nephropathy,1.0
DB00722,Lisinopril,solid,C0151517,0.025,Atrioventricular block complete,C0018801,Heart failure,1.0
DB00722,Lisinopril,solid,C0151517,0.025,Atrioventricular block complete,C0018802,Congestive heart failure,1.0
DB00722,Lisinopril,solid,C0151517,0.025,Atrioventricular block complete,C0020473,Hyperlipidemia,1.0
DB00722,Lisinopril,solid,C0151517,0.025,Atrioventricular block complete,C0020538,Hypertensive disease,1.0
DB00722,Lisinopril,solid,C0151517,0.025,Atrioventricular block complete,C0020545,"Hypertension, Renovascular",1.0
DB00722,Lisinopril,solid,C0151517,0.025,Atrioventricular block complete,C0020649,Hypotension,1.0
DB00722,Lisinopril,solid,C0151517,0.025,Atrioventricular block complete,C0021308,Infarction,1.0
DB00722,Lisinopril,solid,C0151517,0.025,Atrioventricular block complete,C0027051,Myocardial Infarction,3.0
DB00722,Lisinopril,solid,C0151517,0.025,Atrioventricular block complete,C0032961,Pregnancy,2.0
DB00722,Lisinopril,solid,C0151517,0.025,Atrioventricular block complete,C0035067,Renal Artery Stenosis,1.0
DB00722,Lisinopril,solid,C0151517,0.025,Atrioventricular block complete,C0035078,Kidney Failure,1.0
DB00722,Lisinopril,solid,C0151517,0.025,Atrioventricular block complete,C0036980,"Shock, Cardiogenic",1.0
DB00722,Lisinopril,solid,C0151517,0.025,Atrioventricular block complete,C0085128,"Cardiac Output, High",1.0
DB00722,Lisinopril,solid,C0151517,0.025,Atrioventricular block complete,C0085580,Essential Hypertension,1.0
DB00722,Lisinopril,solid,C0151517,0.025,Atrioventricular block complete,C0085612,Ventricular arrhythmia,1.0
DB00722,Lisinopril,solid,C0151517,0.025,Atrioventricular block complete,C0086565,Liver Dysfunction,1.0
DB00722,Lisinopril,solid,C0151517,0.025,Atrioventricular block complete,C0155626,Acute myocardial infarction,1.0
DB00722,Lisinopril,solid,C0151517,0.025,Atrioventricular block complete,C0241863,Diabetic,1.0
DB00722,Lisinopril,solid,C0151517,0.025,Atrioventricular block complete,C0242698,"Ventricular Dysfunction, Left",1.0
DB00722,Lisinopril,solid,C0151517,0.025,Atrioventricular block complete,C0855389,Renin decreased,1.0
DB00722,Lisinopril,solid,C0151517,0.025,Atrioventricular block complete,C0857121,Hypertensive (finding),1.0
DB00722,Lisinopril,solid,C0151517,0.025,Atrioventricular block complete,C0858237,Aldosterone low,1.0
DB00722,Lisinopril,solid,C0151517,0.025,Atrioventricular block complete,C1328539,Reflex tachycardia,1.0
DB00722,Lisinopril,solid,C0151517,0.025,Atrioventricular block complete,C1565489,Renal Insufficiency,2.0
DB00722,Lisinopril,solid,C0151517,0.025,Atrioventricular block complete,C1956346,Coronary Artery Disease,1.0
DB00722,Lisinopril,solid,C0151517,0.029,Atrioventricular block complete,C0002962,Angina Pectoris,1.0
DB00722,Lisinopril,solid,C0151517,0.029,Atrioventricular block complete,C0002994,Angioedema,1.0
DB00722,Lisinopril,solid,C0151517,0.029,Atrioventricular block complete,C0010200,Coughing,1.0
DB00722,Lisinopril,solid,C0151517,0.029,Atrioventricular block complete,C0011849,Diabetes Mellitus,1.0
DB00722,Lisinopril,solid,C0151517,0.029,Atrioventricular block complete,C0011881,Diabetic Nephropathy,1.0
DB00722,Lisinopril,solid,C0151517,0.029,Atrioventricular block complete,C0018801,Heart failure,1.0
DB00722,Lisinopril,solid,C0151517,0.029,Atrioventricular block complete,C0018802,Congestive heart failure,1.0
DB00722,Lisinopril,solid,C0151517,0.029,Atrioventricular block complete,C0020473,Hyperlipidemia,1.0
DB00722,Lisinopril,solid,C0151517,0.029,Atrioventricular block complete,C0020538,Hypertensive disease,1.0
DB00722,Lisinopril,solid,C0151517,0.029,Atrioventricular block complete,C0020545,"Hypertension, Renovascular",1.0
DB00722,Lisinopril,solid,C0151517,0.029,Atrioventricular block complete,C0020649,Hypotension,1.0
DB00722,Lisinopril,solid,C0151517,0.029,Atrioventricular block complete,C0021308,Infarction,1.0
DB00722,Lisinopril,solid,C0151517,0.029,Atrioventricular block complete,C0027051,Myocardial Infarction,3.0
DB00722,Lisinopril,solid,C0151517,0.029,Atrioventricular block complete,C0032961,Pregnancy,2.0
DB00722,Lisinopril,solid,C0151517,0.029,Atrioventricular block complete,C0035067,Renal Artery Stenosis,1.0
DB00722,Lisinopril,solid,C0151517,0.029,Atrioventricular block complete,C0035078,Kidney Failure,1.0
DB00722,Lisinopril,solid,C0151517,0.029,Atrioventricular block complete,C0036980,"Shock, Cardiogenic",1.0
DB00722,Lisinopril,solid,C0151517,0.029,Atrioventricular block complete,C0085128,"Cardiac Output, High",1.0
DB00722,Lisinopril,solid,C0151517,0.029,Atrioventricular block complete,C0085580,Essential Hypertension,1.0
DB00722,Lisinopril,solid,C0151517,0.029,Atrioventricular block complete,C0085612,Ventricular arrhythmia,1.0
DB00722,Lisinopril,solid,C0151517,0.029,Atrioventricular block complete,C0086565,Liver Dysfunction,1.0
DB00722,Lisinopril,solid,C0151517,0.029,Atrioventricular block complete,C0155626,Acute myocardial infarction,1.0
DB00722,Lisinopril,solid,C0151517,0.029,Atrioventricular block complete,C0241863,Diabetic,1.0
DB00722,Lisinopril,solid,C0151517,0.029,Atrioventricular block complete,C0242698,"Ventricular Dysfunction, Left",1.0
DB00722,Lisinopril,solid,C0151517,0.029,Atrioventricular block complete,C0855389,Renin decreased,1.0
DB00722,Lisinopril,solid,C0151517,0.029,Atrioventricular block complete,C0857121,Hypertensive (finding),1.0
DB00722,Lisinopril,solid,C0151517,0.029,Atrioventricular block complete,C0858237,Aldosterone low,1.0
DB00722,Lisinopril,solid,C0151517,0.029,Atrioventricular block complete,C1328539,Reflex tachycardia,1.0
DB00722,Lisinopril,solid,C0151517,0.029,Atrioventricular block complete,C1565489,Renal Insufficiency,2.0
DB00722,Lisinopril,solid,C0151517,0.029,Atrioventricular block complete,C1956346,Coronary Artery Disease,1.0
DB00722,Lisinopril,solid,C0151539,0.145,Blood urea increased,C0002962,Angina Pectoris,1.0
DB00722,Lisinopril,solid,C0151539,0.145,Blood urea increased,C0002994,Angioedema,1.0
DB00722,Lisinopril,solid,C0151539,0.145,Blood urea increased,C0010200,Coughing,1.0
DB00722,Lisinopril,solid,C0151539,0.145,Blood urea increased,C0011849,Diabetes Mellitus,1.0
DB00722,Lisinopril,solid,C0151539,0.145,Blood urea increased,C0011881,Diabetic Nephropathy,1.0
DB00722,Lisinopril,solid,C0151539,0.145,Blood urea increased,C0018801,Heart failure,1.0
DB00722,Lisinopril,solid,C0151539,0.145,Blood urea increased,C0018802,Congestive heart failure,1.0
DB00722,Lisinopril,solid,C0151539,0.145,Blood urea increased,C0020473,Hyperlipidemia,1.0
DB00722,Lisinopril,solid,C0151539,0.145,Blood urea increased,C0020538,Hypertensive disease,1.0
DB00722,Lisinopril,solid,C0151539,0.145,Blood urea increased,C0020545,"Hypertension, Renovascular",1.0
DB00722,Lisinopril,solid,C0151539,0.145,Blood urea increased,C0020649,Hypotension,1.0
DB00722,Lisinopril,solid,C0151539,0.145,Blood urea increased,C0021308,Infarction,1.0
DB00722,Lisinopril,solid,C0151539,0.145,Blood urea increased,C0027051,Myocardial Infarction,3.0
DB00722,Lisinopril,solid,C0151539,0.145,Blood urea increased,C0032961,Pregnancy,2.0
DB00722,Lisinopril,solid,C0151539,0.145,Blood urea increased,C0035067,Renal Artery Stenosis,1.0
DB00722,Lisinopril,solid,C0151539,0.145,Blood urea increased,C0035078,Kidney Failure,1.0
DB00722,Lisinopril,solid,C0151539,0.145,Blood urea increased,C0036980,"Shock, Cardiogenic",1.0
DB00722,Lisinopril,solid,C0151539,0.145,Blood urea increased,C0085128,"Cardiac Output, High",1.0
DB00722,Lisinopril,solid,C0151539,0.145,Blood urea increased,C0085580,Essential Hypertension,1.0
DB00722,Lisinopril,solid,C0151539,0.145,Blood urea increased,C0085612,Ventricular arrhythmia,1.0
DB00722,Lisinopril,solid,C0151539,0.145,Blood urea increased,C0086565,Liver Dysfunction,1.0
DB00722,Lisinopril,solid,C0151539,0.145,Blood urea increased,C0155626,Acute myocardial infarction,1.0
DB00722,Lisinopril,solid,C0151539,0.145,Blood urea increased,C0241863,Diabetic,1.0
DB00722,Lisinopril,solid,C0151539,0.145,Blood urea increased,C0242698,"Ventricular Dysfunction, Left",1.0
DB00722,Lisinopril,solid,C0151539,0.145,Blood urea increased,C0855389,Renin decreased,1.0
DB00722,Lisinopril,solid,C0151539,0.145,Blood urea increased,C0857121,Hypertensive (finding),1.0
DB00722,Lisinopril,solid,C0151539,0.145,Blood urea increased,C0858237,Aldosterone low,1.0
DB00722,Lisinopril,solid,C0151539,0.145,Blood urea increased,C1328539,Reflex tachycardia,1.0
DB00722,Lisinopril,solid,C0151539,0.145,Blood urea increased,C1565489,Renal Insufficiency,2.0
DB00722,Lisinopril,solid,C0151539,0.145,Blood urea increased,C1956346,Coronary Artery Disease,1.0
DB00722,Lisinopril,solid,C0151539,0.001,Blood urea increased,C0002962,Angina Pectoris,1.0
DB00722,Lisinopril,solid,C0151539,0.001,Blood urea increased,C0002994,Angioedema,1.0
DB00722,Lisinopril,solid,C0151539,0.001,Blood urea increased,C0010200,Coughing,1.0
DB00722,Lisinopril,solid,C0151539,0.001,Blood urea increased,C0011849,Diabetes Mellitus,1.0
DB00722,Lisinopril,solid,C0151539,0.001,Blood urea increased,C0011881,Diabetic Nephropathy,1.0
DB00722,Lisinopril,solid,C0151539,0.001,Blood urea increased,C0018801,Heart failure,1.0
DB00722,Lisinopril,solid,C0151539,0.001,Blood urea increased,C0018802,Congestive heart failure,1.0
DB00722,Lisinopril,solid,C0151539,0.001,Blood urea increased,C0020473,Hyperlipidemia,1.0
DB00722,Lisinopril,solid,C0151539,0.001,Blood urea increased,C0020538,Hypertensive disease,1.0
DB00722,Lisinopril,solid,C0151539,0.001,Blood urea increased,C0020545,"Hypertension, Renovascular",1.0
DB00722,Lisinopril,solid,C0151539,0.001,Blood urea increased,C0020649,Hypotension,1.0
DB00722,Lisinopril,solid,C0151539,0.001,Blood urea increased,C0021308,Infarction,1.0
DB00722,Lisinopril,solid,C0151539,0.001,Blood urea increased,C0027051,Myocardial Infarction,3.0
DB00722,Lisinopril,solid,C0151539,0.001,Blood urea increased,C0032961,Pregnancy,2.0
DB00722,Lisinopril,solid,C0151539,0.001,Blood urea increased,C0035067,Renal Artery Stenosis,1.0
DB00722,Lisinopril,solid,C0151539,0.001,Blood urea increased,C0035078,Kidney Failure,1.0
DB00722,Lisinopril,solid,C0151539,0.001,Blood urea increased,C0036980,"Shock, Cardiogenic",1.0
DB00722,Lisinopril,solid,C0151539,0.001,Blood urea increased,C0085128,"Cardiac Output, High",1.0
DB00722,Lisinopril,solid,C0151539,0.001,Blood urea increased,C0085580,Essential Hypertension,1.0
DB00722,Lisinopril,solid,C0151539,0.001,Blood urea increased,C0085612,Ventricular arrhythmia,1.0
DB00722,Lisinopril,solid,C0151539,0.001,Blood urea increased,C0086565,Liver Dysfunction,1.0
DB00722,Lisinopril,solid,C0151539,0.001,Blood urea increased,C0155626,Acute myocardial infarction,1.0
DB00722,Lisinopril,solid,C0151539,0.001,Blood urea increased,C0241863,Diabetic,1.0
DB00722,Lisinopril,solid,C0151539,0.001,Blood urea increased,C0242698,"Ventricular Dysfunction, Left",1.0
DB00722,Lisinopril,solid,C0151539,0.001,Blood urea increased,C0855389,Renin decreased,1.0
DB00722,Lisinopril,solid,C0151539,0.001,Blood urea increased,C0857121,Hypertensive (finding),1.0
DB00722,Lisinopril,solid,C0151539,0.001,Blood urea increased,C0858237,Aldosterone low,1.0
DB00722,Lisinopril,solid,C0151539,0.001,Blood urea increased,C1328539,Reflex tachycardia,1.0
DB00722,Lisinopril,solid,C0151539,0.001,Blood urea increased,C1565489,Renal Insufficiency,2.0
DB00722,Lisinopril,solid,C0151539,0.001,Blood urea increased,C1956346,Coronary Artery Disease,1.0
DB00722,Lisinopril,solid,C0151539,0.01,Blood urea increased,C0002962,Angina Pectoris,1.0
DB00722,Lisinopril,solid,C0151539,0.01,Blood urea increased,C0002994,Angioedema,1.0
DB00722,Lisinopril,solid,C0151539,0.01,Blood urea increased,C0010200,Coughing,1.0
DB00722,Lisinopril,solid,C0151539,0.01,Blood urea increased,C0011849,Diabetes Mellitus,1.0
DB00722,Lisinopril,solid,C0151539,0.01,Blood urea increased,C0011881,Diabetic Nephropathy,1.0
DB00722,Lisinopril,solid,C0151539,0.01,Blood urea increased,C0018801,Heart failure,1.0
DB00722,Lisinopril,solid,C0151539,0.01,Blood urea increased,C0018802,Congestive heart failure,1.0
DB00722,Lisinopril,solid,C0151539,0.01,Blood urea increased,C0020473,Hyperlipidemia,1.0
DB00722,Lisinopril,solid,C0151539,0.01,Blood urea increased,C0020538,Hypertensive disease,1.0
DB00722,Lisinopril,solid,C0151539,0.01,Blood urea increased,C0020545,"Hypertension, Renovascular",1.0
DB00722,Lisinopril,solid,C0151539,0.01,Blood urea increased,C0020649,Hypotension,1.0
DB00722,Lisinopril,solid,C0151539,0.01,Blood urea increased,C0021308,Infarction,1.0
DB00722,Lisinopril,solid,C0151539,0.01,Blood urea increased,C0027051,Myocardial Infarction,3.0
DB00722,Lisinopril,solid,C0151539,0.01,Blood urea increased,C0032961,Pregnancy,2.0
DB00722,Lisinopril,solid,C0151539,0.01,Blood urea increased,C0035067,Renal Artery Stenosis,1.0
DB00722,Lisinopril,solid,C0151539,0.01,Blood urea increased,C0035078,Kidney Failure,1.0
DB00722,Lisinopril,solid,C0151539,0.01,Blood urea increased,C0036980,"Shock, Cardiogenic",1.0
DB00722,Lisinopril,solid,C0151539,0.01,Blood urea increased,C0085128,"Cardiac Output, High",1.0
DB00722,Lisinopril,solid,C0151539,0.01,Blood urea increased,C0085580,Essential Hypertension,1.0
DB00722,Lisinopril,solid,C0151539,0.01,Blood urea increased,C0085612,Ventricular arrhythmia,1.0
DB00722,Lisinopril,solid,C0151539,0.01,Blood urea increased,C0086565,Liver Dysfunction,1.0
DB00722,Lisinopril,solid,C0151539,0.01,Blood urea increased,C0155626,Acute myocardial infarction,1.0
DB00722,Lisinopril,solid,C0151539,0.01,Blood urea increased,C0241863,Diabetic,1.0
DB00722,Lisinopril,solid,C0151539,0.01,Blood urea increased,C0242698,"Ventricular Dysfunction, Left",1.0
DB00722,Lisinopril,solid,C0151539,0.01,Blood urea increased,C0855389,Renin decreased,1.0
DB00722,Lisinopril,solid,C0151539,0.01,Blood urea increased,C0857121,Hypertensive (finding),1.0
DB00722,Lisinopril,solid,C0151539,0.01,Blood urea increased,C0858237,Aldosterone low,1.0
DB00722,Lisinopril,solid,C0151539,0.01,Blood urea increased,C1328539,Reflex tachycardia,1.0
DB00722,Lisinopril,solid,C0151539,0.01,Blood urea increased,C1565489,Renal Insufficiency,2.0
DB00722,Lisinopril,solid,C0151539,0.01,Blood urea increased,C1956346,Coronary Artery Disease,1.0
DB00722,Lisinopril,solid,C0151578,0.1,Blood creatinine increased,C0002962,Angina Pectoris,1.0
DB00722,Lisinopril,solid,C0151578,0.1,Blood creatinine increased,C0002994,Angioedema,1.0
DB00722,Lisinopril,solid,C0151578,0.1,Blood creatinine increased,C0010200,Coughing,1.0
DB00722,Lisinopril,solid,C0151578,0.1,Blood creatinine increased,C0011849,Diabetes Mellitus,1.0
DB00722,Lisinopril,solid,C0151578,0.1,Blood creatinine increased,C0011881,Diabetic Nephropathy,1.0
DB00722,Lisinopril,solid,C0151578,0.1,Blood creatinine increased,C0018801,Heart failure,1.0
DB00722,Lisinopril,solid,C0151578,0.1,Blood creatinine increased,C0018802,Congestive heart failure,1.0
DB00722,Lisinopril,solid,C0151578,0.1,Blood creatinine increased,C0020473,Hyperlipidemia,1.0
DB00722,Lisinopril,solid,C0151578,0.1,Blood creatinine increased,C0020538,Hypertensive disease,1.0
DB00722,Lisinopril,solid,C0151578,0.1,Blood creatinine increased,C0020545,"Hypertension, Renovascular",1.0
DB00722,Lisinopril,solid,C0151578,0.1,Blood creatinine increased,C0020649,Hypotension,1.0
DB00722,Lisinopril,solid,C0151578,0.1,Blood creatinine increased,C0021308,Infarction,1.0
DB00722,Lisinopril,solid,C0151578,0.1,Blood creatinine increased,C0027051,Myocardial Infarction,3.0
DB00722,Lisinopril,solid,C0151578,0.1,Blood creatinine increased,C0032961,Pregnancy,2.0
DB00722,Lisinopril,solid,C0151578,0.1,Blood creatinine increased,C0035067,Renal Artery Stenosis,1.0
DB00722,Lisinopril,solid,C0151578,0.1,Blood creatinine increased,C0035078,Kidney Failure,1.0
DB00722,Lisinopril,solid,C0151578,0.1,Blood creatinine increased,C0036980,"Shock, Cardiogenic",1.0
DB00722,Lisinopril,solid,C0151578,0.1,Blood creatinine increased,C0085128,"Cardiac Output, High",1.0
DB00722,Lisinopril,solid,C0151578,0.1,Blood creatinine increased,C0085580,Essential Hypertension,1.0
DB00722,Lisinopril,solid,C0151578,0.1,Blood creatinine increased,C0085612,Ventricular arrhythmia,1.0
DB00722,Lisinopril,solid,C0151578,0.1,Blood creatinine increased,C0086565,Liver Dysfunction,1.0
DB00722,Lisinopril,solid,C0151578,0.1,Blood creatinine increased,C0155626,Acute myocardial infarction,1.0
DB00722,Lisinopril,solid,C0151578,0.1,Blood creatinine increased,C0241863,Diabetic,1.0
DB00722,Lisinopril,solid,C0151578,0.1,Blood creatinine increased,C0242698,"Ventricular Dysfunction, Left",1.0
DB00722,Lisinopril,solid,C0151578,0.1,Blood creatinine increased,C0855389,Renin decreased,1.0
DB00722,Lisinopril,solid,C0151578,0.1,Blood creatinine increased,C0857121,Hypertensive (finding),1.0
DB00722,Lisinopril,solid,C0151578,0.1,Blood creatinine increased,C0858237,Aldosterone low,1.0
DB00722,Lisinopril,solid,C0151578,0.1,Blood creatinine increased,C1328539,Reflex tachycardia,1.0
DB00722,Lisinopril,solid,C0151578,0.1,Blood creatinine increased,C1565489,Renal Insufficiency,2.0
DB00722,Lisinopril,solid,C0151578,0.1,Blood creatinine increased,C1956346,Coronary Artery Disease,1.0
DB00722,Lisinopril,solid,C0151578,0.07,Blood creatinine increased,C0002962,Angina Pectoris,1.0
DB00722,Lisinopril,solid,C0151578,0.07,Blood creatinine increased,C0002994,Angioedema,1.0
DB00722,Lisinopril,solid,C0151578,0.07,Blood creatinine increased,C0010200,Coughing,1.0
DB00722,Lisinopril,solid,C0151578,0.07,Blood creatinine increased,C0011849,Diabetes Mellitus,1.0
DB00722,Lisinopril,solid,C0151578,0.07,Blood creatinine increased,C0011881,Diabetic Nephropathy,1.0
DB00722,Lisinopril,solid,C0151578,0.07,Blood creatinine increased,C0018801,Heart failure,1.0
DB00722,Lisinopril,solid,C0151578,0.07,Blood creatinine increased,C0018802,Congestive heart failure,1.0
DB00722,Lisinopril,solid,C0151578,0.07,Blood creatinine increased,C0020473,Hyperlipidemia,1.0
DB00722,Lisinopril,solid,C0151578,0.07,Blood creatinine increased,C0020538,Hypertensive disease,1.0
DB00722,Lisinopril,solid,C0151578,0.07,Blood creatinine increased,C0020545,"Hypertension, Renovascular",1.0
DB00722,Lisinopril,solid,C0151578,0.07,Blood creatinine increased,C0020649,Hypotension,1.0
DB00722,Lisinopril,solid,C0151578,0.07,Blood creatinine increased,C0021308,Infarction,1.0
DB00722,Lisinopril,solid,C0151578,0.07,Blood creatinine increased,C0027051,Myocardial Infarction,3.0
DB00722,Lisinopril,solid,C0151578,0.07,Blood creatinine increased,C0032961,Pregnancy,2.0
DB00722,Lisinopril,solid,C0151578,0.07,Blood creatinine increased,C0035067,Renal Artery Stenosis,1.0
DB00722,Lisinopril,solid,C0151578,0.07,Blood creatinine increased,C0035078,Kidney Failure,1.0
DB00722,Lisinopril,solid,C0151578,0.07,Blood creatinine increased,C0036980,"Shock, Cardiogenic",1.0
DB00722,Lisinopril,solid,C0151578,0.07,Blood creatinine increased,C0085128,"Cardiac Output, High",1.0
